customer_id,full_name,email,phone,address_line1,city,state,zip,updated_at
C000787,Carol Smith,wallacekatherine@example.com,(882)351-2590x76535,821 Joanne Tunnel Apt. 237,Miguelside,LA,20475,2025-12-28 20:06:18
C000788,Theresa Jones,grahammegan@example.com,3599056428,2484 Aaron Union Suite 342,Lake Rachaelmouth,MP,06820,2025-12-28 20:06:18
C000789,Steven Dorsey,daniel04@example.net,+1-629-381-6063x064,6867 Barnett Mountains,Pamelaborough,GU,48700,2025-12-28 20:06:18
C000790,Misty Burns,elizabethsalazar@example.net,774-504-9518x2863,524 Collins Light Suite 657,North Kimberlyside,MI,54058,2025-12-28 20:06:18
C000791,Justin Burton,tcurtis@example.net,401.501.9810x264,2257 Roberts Roads Suite 190,Reginamouth,MI,91592,2025-12-28 20:06:18
C000792,William Collins,gregorypugh@example.org,001-699-944-7639x41182,565 Patty Light,North Meghan,PA,94001,2025-12-28 20:06:18
C000793,Joseph Johnson,jose46@example.org,5848879815,0708 Knight Mountain,Port Natasha,FM,50355,2025-12-28 20:06:18
C000794,Dr. Bryan Frey,michael39@example.com,384.945.3816,311 Dawson Summit Apt. 418,Wellsshire,SD,73643,2025-12-28 20:06:18
C000795,Aaron Schultz,brandonjenkins@example.org,729.679.1494x747,296 Thomas Ridge Suite 790,Mathewsmouth,DE,69990,2025-12-28 20:06:18
C000796,John Dickerson,harrischarles@example.com,870-641-9439,440 Briana Station,Lake Courtneyfurt,OK,25389,2025-12-28 20:06:18
C000797,Tonya Lopez,sgeorge@example.com,746.358.6401x004,89014 Torres Canyon Suite 624,Jacksonburgh,SD,06326,2025-12-28 20:06:18
C000798,Brian Chan,floresconnor@example.org,437-336-1608x634,6709 Brandy Groves Apt. 571,Adriennefurt,AL,20236,2025-12-28 20:06:18
C000799,Steven Davidson,gibsonpaula@example.com,687-767-3514,24214 Meyer Expressway,East Alice,VT,39205,2025-12-28 20:06:18
C000800,Catherine Lawson,batkinson@example.net,215.893.1000x6415,01063 Rodriguez Parkway Apt. 041,Port Christine,ID,03654,2025-12-28 20:06:18
